,gender,age,age_o,d_age,d_d_age,race,race_o,samerace,importance_same_race,importance_same_religion,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,decision,decision_o,match
8151,1,23.0,25.0,2,2,1,1,1,7.0,1.0,68,15.0,20.0,25.0,20.0,10.0,10.0,6.0,8.0,9.0,6.0,8.0,6.0,25.0,15.0,20.0,20.0,10.0,10.0,8.0,9.0,8.0,8.0,9.0,6.0,7.0,7.0,6.0,7.0,7.0,4.0,7.0,6.0,10.0,9.0,8.0,1.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,6.0,0.33,8.0,4.0,7.0,8.0,0.0,1,1,1
8152,1,23.0,24.0,1,1,1,3,0,7.0,1.0,68,10.0,15.0,30.0,20.0,15.0,10.0,6.0,7.0,7.0,6.0,8.0,7.0,25.0,15.0,20.0,20.0,10.0,10.0,8.0,9.0,8.0,8.0,9.0,2.0,6.0,7.0,6.0,5.0,4.0,4.0,7.0,6.0,10.0,9.0,8.0,1.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,6.0,0.31,8.0,4.0,6.0,7.0,0.0,0,0,0
8153,1,23.0,26.0,3,2,1,4,0,7.0,1.0,68,10.0,10.0,30.0,20.0,10.0,15.0,7.0,5.0,3.0,3.0,7.0,5.0,25.0,15.0,20.0,20.0,10.0,10.0,8.0,9.0,8.0,8.0,9.0,4.0,5.0,7.0,6.0,4.0,3.0,4.0,7.0,6.0,10.0,9.0,8.0,1.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,6.0,0.43,8.0,4.0,7.0,2.0,0.0,1,1,1
8154,1,23.0,24.0,1,1,1,5,0,7.0,1.0,68,50.0,20.0,10.0,5.0,10.0,5.0,4.0,4.0,8.0,2.0,7.0,2.0,25.0,15.0,20.0,20.0,10.0,10.0,8.0,9.0,8.0,8.0,9.0,1.0,7.0,6.0,5.0,2.0,2.0,4.0,7.0,6.0,10.0,9.0,8.0,1.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,6.0,0.36,8.0,4.0,6.0,2.0,0.0,0,0,0
8155,1,23.0,29.0,6,3,1,4,0,7.0,1.0,68,40.0,10.0,30.0,10.0,10.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,8.0,9.0,8.0,8.0,9.0,5.0,6.0,7.0,6.0,7.0,8.0,4.0,7.0,6.0,10.0,9.0,8.0,1.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,6.0,-0.59,8.0,4.0,7.0,6.0,0.0,1,0,0
8156,1,23.0,22.0,1,1,1,1,1,7.0,1.0,68,10.0,25.0,25.0,10.0,10.0,20.0,5.0,5.0,5.0,4.0,1.0,1.0,25.0,15.0,20.0,20.0,10.0,10.0,8.0,9.0,8.0,8.0,9.0,1.0,6.0,5.0,4.0,3.0,5.0,4.0,7.0,6.0,10.0,9.0,8.0,1.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,6.0,0.0,8.0,4.0,7.0,7.0,0.0,0,0,0
8157,1,23.0,22.0,1,1,1,1,1,7.0,1.0,68,20.0,20.0,10.0,15.0,5.0,30.0,6.0,7.0,7.0,8.0,8.0,7.0,25.0,15.0,20.0,20.0,10.0,10.0,8.0,9.0,8.0,8.0,9.0,1.0,7.0,8.0,2.0,3.0,4.0,4.0,7.0,6.0,10.0,9.0,8.0,1.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,6.0,0.01,8.0,4.0,1.0,8.0,0.0,0,1,0
8158,1,24.0,28.0,4,3,1,1,1,9.0,6.0,5,10.0,20.0,30.0,10.0,10.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,0.04,8.0,1.0,0.0,0.0,0.0,0,0,0
8159,1,24.0,26.0,2,2,1,4,0,9.0,6.0,5,25.0,25.0,25.0,12.0,3.0,10.0,7.0,9.0,7.0,7.0,6.0,1.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,-0.07,8.0,1.0,7.0,5.0,0.0,0,0,0
8160,1,24.0,23.0,1,1,1,1,1,9.0,6.0,5,20.0,10.0,10.0,30.0,15.0,15.0,3.0,3.0,6.0,6.0,4.0,3.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,6.0,8.0,8.0,6.0,8.0,3.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,-0.33,8.0,1.0,8.0,4.0,0.0,0,1,0
8161,1,24.0,26.36499879139473,24,4,1,3,0,9.0,6.0,5,20.0,20.0,20.0,20.0,5.0,15.0,5.0,8.0,9.0,4.0,9.0,3.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,5.0,8.0,3.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,-0.18,8.0,1.0,5.0,3.0,0.0,0,0,0
8162,1,24.0,23.0,1,1,1,3,0,9.0,6.0,5,20.0,20.0,20.0,20.0,5.0,15.0,4.0,6.0,6.0,4.0,5.0,4.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,5.0,8.0,8.0,8.0,8.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,-0.15,8.0,1.0,3.0,3.0,0.0,0,0,0
8163,1,24.0,23.0,1,1,1,3,0,9.0,6.0,5,20.0,20.0,20.0,15.0,5.0,20.0,4.0,5.0,5.0,4.0,4.0,4.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,5.0,7.0,7.0,6.0,7.0,3.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,-0.19,8.0,1.0,5.0,4.0,0.0,0,0,0
8164,1,24.0,23.0,1,1,1,3,0,9.0,6.0,5,20.0,20.0,20.0,15.0,10.0,15.0,5.0,6.0,7.0,8.0,7.0,1.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,8.0,8.0,7.0,7.0,8.0,3.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,-0.26,8.0,1.0,6.0,4.0,0.0,0,0,0
8165,1,24.0,27.0,3,2,1,1,1,9.0,6.0,5,58.0,5.0,8.0,10.0,7.0,12.0,5.0,8.0,7.0,7.0,7.0,6.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,9.0,8.0,8.0,8.0,8.0,7.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,-0.05,8.0,1.0,9.0,8.0,1.0,1,0,0
8166,1,24.0,30.0,6,3,1,4,0,9.0,6.0,5,15.0,20.0,20.0,20.0,5.0,10.0,5.0,4.0,3.0,2.0,1.0,6.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,5.0,7.0,8.0,6.0,7.0,3.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,-0.48,8.0,1.0,3.0,3.0,0.0,0,0,0
8167,1,24.0,23.0,1,1,1,3,0,9.0,6.0,5,20.0,25.0,25.0,30.0,5.0,5.0,6.0,5.0,7.0,6.0,1.0,1.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,6.0,8.0,8.0,8.0,8.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,0.12,8.0,1.0,4.0,5.0,0.0,0,0,0
8168,1,24.0,26.0,2,2,1,3,0,9.0,6.0,5,40.0,5.0,30.0,15.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,-0.39,8.0,1.0,0.0,0.0,0.0,0,0,0
8169,1,24.0,28.0,4,3,1,5,0,9.0,6.0,5,25.0,15.0,25.0,15.0,10.0,10.0,4.0,7.0,7.0,6.0,6.0,6.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,5.0,9.0,9.0,7.0,8.0,3.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,-0.19,8.0,1.0,5.0,4.0,0.0,0,0,0
8170,1,24.0,26.0,2,2,1,3,0,9.0,6.0,5,10.0,30.0,20.0,15.0,15.0,10.0,7.0,7.0,7.0,8.0,7.0,6.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,7.0,8.0,8.0,7.0,8.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,-0.47,8.0,1.0,5.0,5.0,0.0,0,1,0
8171,1,24.0,22.0,2,2,1,3,0,9.0,6.0,5,10.0,20.0,15.0,20.0,15.0,20.0,6.0,7.0,8.0,6.0,7.0,5.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,7.0,8.0,8.0,8.0,8.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,-0.04,8.0,1.0,5.0,5.0,0.0,0,0,0
8172,1,24.0,27.0,3,2,1,1,1,9.0,6.0,5,10.0,25.0,20.0,20.0,5.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,0.36,8.0,1.0,10.0,10.0,0.0,0,1,0
8173,1,24.0,25.0,1,1,1,1,1,9.0,6.0,5,15.0,20.0,25.0,20.0,10.0,10.0,6.0,8.0,8.0,7.0,7.0,7.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,6.0,9.0,9.0,7.0,9.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,-0.3,8.0,1.0,5.0,4.0,0.0,0,1,0
8174,1,24.0,24.0,0,1,1,3,0,9.0,6.0,5,10.0,15.0,30.0,20.0,15.0,10.0,7.0,7.0,7.0,6.0,8.0,6.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,1.0,8.0,8.0,4.0,7.0,1.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,-0.07,8.0,1.0,1.0,2.0,0.0,0,0,0
8175,1,24.0,26.0,2,2,1,4,0,9.0,6.0,5,10.0,10.0,30.0,20.0,10.0,15.0,2.0,6.0,6.0,3.0,7.0,3.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,4.0,8.0,8.0,7.0,8.0,4.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,0.01,8.0,1.0,4.0,5.0,0.0,0,0,0
8176,1,24.0,24.0,0,1,1,5,0,9.0,6.0,5,50.0,20.0,10.0,5.0,10.0,5.0,5.0,6.0,8.0,5.0,8.0,2.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,6.0,8.0,8.0,7.0,8.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,0.13,8.0,1.0,5.0,5.0,0.0,0,0,0
8177,1,24.0,29.0,5,3,1,4,0,9.0,6.0,5,40.0,10.0,30.0,10.0,10.0,0.0,1.0,3.0,5.0,3.0,1.0,1.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,5.0,8.0,8.0,5.0,8.0,5.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,-0.09,8.0,1.0,2.0,4.0,0.0,0,0,0
8178,1,24.0,22.0,2,2,1,1,1,9.0,6.0,5,10.0,25.0,25.0,10.0,10.0,20.0,5.0,7.0,6.0,6.0,4.0,5.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,3.0,8.0,8.0,8.0,8.0,3.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,-0.24,8.0,1.0,2.0,6.0,0.0,0,1,0
8179,1,24.0,22.0,2,2,1,1,1,9.0,6.0,5,20.0,20.0,10.0,15.0,5.0,30.0,6.0,7.0,7.0,8.0,7.0,6.0,20.0,16.0,16.0,17.0,16.0,15.0,7.0,9.0,9.0,8.0,9.0,3.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,5.0,8.0,8.0,5.0,5.0,9.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.0,3.0,0.05,8.0,1.0,3.0,3.0,0.0,0,1,0
8180,1,23.0,28.0,5,3,1,1,1,3.0,8.0,17,10.0,20.0,30.0,10.0,10.0,20.0,3.0,7.0,6.0,5.0,5.0,6.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,8.0,7.0,6.0,7.0,5.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.04,5.0,0.0,7.0,5.0,0.0,0,1,0
8181,1,23.0,26.0,3,2,1,4,0,3.0,8.0,17,25.0,25.0,25.0,12.0,3.0,10.0,6.0,7.0,7.0,4.0,7.0,1.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,7.0,7.0,7.0,6.0,6.0,5.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.18,5.0,0.0,6.0,5.0,0.0,0,0,0
8182,1,23.0,23.0,0,1,1,1,1,3.0,8.0,17,20.0,10.0,10.0,30.0,15.0,15.0,3.0,3.0,3.0,4.0,3.0,2.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,8.0,8.0,5.0,7.0,6.0,5.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.12,5.0,0.0,7.0,4.0,0.0,0,1,0
8183,1,23.0,26.36499879139473,23,4,1,3,0,3.0,8.0,17,20.0,20.0,20.0,20.0,5.0,15.0,5.0,9.0,9.0,4.0,9.0,3.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,0.09,5.0,0.0,5.0,5.0,0.0,0,0,0
8184,1,23.0,23.0,0,1,1,3,0,3.0,8.0,17,20.0,20.0,20.0,20.0,5.0,15.0,5.0,7.0,7.0,7.0,7.0,5.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,7.0,7.0,9.0,8.0,6.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,0.02,5.0,0.0,7.0,4.0,0.0,1,0,0
8185,1,23.0,23.0,0,1,1,3,0,3.0,8.0,17,20.0,20.0,20.0,15.0,5.0,20.0,7.0,8.0,9.0,7.0,4.0,4.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,7.0,7.0,9.0,7.0,8.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.09,5.0,0.0,7.0,5.0,0.0,1,0,0
8186,1,23.0,23.0,0,1,1,3,0,3.0,8.0,17,20.0,20.0,20.0,15.0,10.0,15.0,5.0,5.0,7.0,8.0,7.0,4.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,8.0,2.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.64,5.0,0.0,5.0,2.0,0.0,0,0,0
8187,1,23.0,27.0,4,3,1,1,1,3.0,8.0,17,58.0,5.0,8.0,10.0,7.0,12.0,5.0,7.0,6.0,7.0,6.0,6.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,0.26,5.0,0.0,4.0,2.0,0.0,0,0,0
8188,1,23.0,30.0,7,4,1,4,0,3.0,8.0,17,15.0,20.0,20.0,20.0,5.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.27,5.0,0.0,0.0,0.0,0.0,0,0,0
8189,1,23.0,23.0,0,1,1,3,0,3.0,8.0,17,20.0,25.0,25.0,30.0,5.0,5.0,5.0,8.0,8.0,7.0,4.0,2.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,7.0,7.0,6.0,6.0,6.0,5.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,0.35,5.0,0.0,6.0,3.0,0.0,0,0,0
8190,1,23.0,26.0,3,2,1,3,0,3.0,8.0,17,40.0,5.0,30.0,15.0,5.0,5.0,4.0,4.0,7.0,6.0,5.0,1.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,8.0,7.0,7.0,7.0,6.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.73,5.0,0.0,7.0,5.0,0.0,0,0,0
8191,1,23.0,28.0,5,3,1,5,0,3.0,8.0,17,25.0,15.0,25.0,15.0,10.0,10.0,5.0,8.0,7.0,5.0,5.0,7.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,7.0,9.0,7.0,8.0,6.0,7.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.24,5.0,0.0,6.0,4.0,0.0,0,1,0
8192,1,23.0,26.0,3,2,1,3,0,3.0,8.0,17,10.0,30.0,20.0,15.0,15.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,7.0,8.0,7.0,7.0,6.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.34,5.0,0.0,6.0,5.0,0.0,1,0,0
8193,1,23.0,22.0,1,1,1,3,0,3.0,8.0,17,10.0,20.0,15.0,20.0,15.0,20.0,5.0,8.0,8.0,8.0,1.0,8.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.16,5.0,0.0,7.0,7.0,0.0,1,1,1
8194,1,23.0,27.0,4,3,1,1,1,3.0,8.0,17,10.0,25.0,20.0,20.0,5.0,20.0,5.0,6.0,5.0,5.0,5.0,6.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,5.0,8.0,7.0,7.0,6.0,6.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.07,5.0,0.0,7.0,8.0,1.0,1,1,1
8195,1,23.0,25.0,2,2,1,1,1,3.0,8.0,17,15.0,20.0,25.0,20.0,10.0,10.0,6.0,9.0,8.0,8.0,7.0,6.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,8.0,7.0,7.0,6.0,6.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,0.11,5.0,0.0,7.0,5.0,0.0,0,1,0
8196,1,23.0,24.0,1,1,1,3,0,3.0,8.0,17,10.0,15.0,30.0,20.0,15.0,10.0,6.0,7.0,7.0,6.0,8.0,6.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,7.0,7.0,6.0,7.0,6.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.14,5.0,0.0,6.0,4.0,0.0,0,0,0
8197,1,23.0,26.0,3,2,1,4,0,3.0,8.0,17,10.0,10.0,30.0,20.0,10.0,15.0,5.0,2.0,6.0,3.0,2.0,3.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,7.0,6.0,4.0,6.0,4.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,0.27,5.0,0.0,5.0,3.0,0.0,0,0,0
8198,1,23.0,24.0,1,1,1,5,0,3.0,8.0,17,50.0,20.0,10.0,5.0,10.0,5.0,5.0,4.0,8.0,5.0,9.0,2.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,0.17,5.0,0.0,5.0,4.0,0.0,0,0,0
8199,1,23.0,29.0,6,3,1,4,0,3.0,8.0,17,40.0,10.0,30.0,10.0,10.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,6.0,7.0,8.0,7.0,5.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,-0.21,5.0,0.0,6.0,4.0,0.0,0,0,0
8200,1,23.0,22.0,1,1,1,1,1,3.0,8.0,17,10.0,25.0,25.0,10.0,10.0,20.0,4.0,6.0,5.0,5.0,5.0,1.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,0.12,5.0,0.0,6.0,5.0,0.0,0,1,0
8201,1,23.0,22.0,1,1,1,1,1,3.0,8.0,17,20.0,20.0,10.0,15.0,5.0,30.0,7.0,8.0,7.0,7.0,7.0,6.0,15.0,25.0,20.0,10.0,10.0,20.0,7.0,10.0,10.0,9.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,3.0,4.0,3.0,10.0,7.0,8.0,5.0,14.0,9.0,2.0,10.0,7.0,8.0,8.0,9.0,10.0,3.0,0.18,5.0,0.0,7.0,6.0,0.0,1,1,1
8202,1,24.0,28.0,4,3,3,1,0,7.0,1.0,57,10.0,20.0,30.0,10.0,10.0,20.0,7.0,5.0,6.0,5.0,5.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,4.0,8.0,7.0,5.0,8.0,2.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,0.03,6.0,0.0,7.0,2.0,0.0,0,1,0
8203,1,24.0,26.0,2,2,3,4,0,7.0,1.0,57,25.0,25.0,25.0,12.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,0.66,6.0,0.0,0.0,0.0,0.0,0,0,0
8204,1,24.0,23.0,1,1,3,1,0,7.0,1.0,57,20.0,10.0,10.0,30.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,0.16,6.0,0.0,0.0,0.0,0.0,0,0,0
8205,1,24.0,26.36499879139473,24,4,3,3,1,7.0,1.0,57,20.0,20.0,20.0,20.0,5.0,15.0,7.0,8.0,8.0,8.0,7.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,8.0,8.0,9.0,6.0,6.0,5.0,6.0,8.0,5.0,1.0,10.0,2.0,2.0,5.0,5.0,4.0,7.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,0.02,6.0,0.0,5.0,7.0,0.0,0,0,0
